Gene mut_lof mut_silentCFPK mut_damaging dn_lof_SCZ dn_silentCFPK_SCZ dn_damaging_SCZ caseData1_SCZ caseData2_SCZ caseData3_SCZ controlData1_SCZ controlData2_SCZ controlData3_SCZ BF_SCZ PP_SCZ qvalue_SCZ dn_damaging_ASD dn_lof_ASD caseData_ASD controlData_ASD BF_ASD PP_ASD qvalue_ASD dn_damaging_DD dn_lof_DD BF_DD PP_DD qvalue_DD dn_damaging_ID dn_lof_ID BF_ID PP_ID qvalue_ID dn_damaging_EPI dn_lof_EPI BF_EPI PP_EPI qvalue_EPI
RBM45 1.64378725908779e-06 2.24307e-06 1.59392e-06 0 0 0 0 0 1 0 0 2 0.943150661207129 0.0758919519866313 0.898000611659507 0 0 0 2 0.40638768592644 0.0185481623413341 0.951263438059679 0 0 0.217437081432836 0.00631244790887034 0.959252698150426 0 0 0.644320209282581 0.0164468397287613 0.96688904227341 0 1 74.4853888134725 0.462853212575686 0.348702878520753
RGS14 1.59400082053961e-06 9.72778e-06 3.38259e-06 0 0 0 0 0 1 1 0 4 0.673598435165 0.0554037527720798 0.909908019191303 0 0 0 0 0.619247977311924 0.0279914902002177 0.942761801372583 0 0 0.161306794433909 0.00469056468696459 0.962645069122494 0 0 0.586992957294982 0.0150054691591914 0.968824155176688 0 1 68.2594816245217 0.441235815669304 0.413618165263823
RHOG 2.61105567309961e-07 1.11606e-10 2.13175e-06 0 0 0 0 0 0 0 0 0 0.963580320629731 0.0774086013173237 0.885445293191516 0 0 0 0 0.880024725675847 0.0393157792589396 0.904677959337279 0 0 0.548147842028802 0.0157620307843042 0.925161975279812 0 1 88.0927017849894 0.695701339418731 0.057111397325268 0 0 0.88298282181066 0.0101115497342952 0.983927107092273
RIMS1 6.53521252896515e-06 9.13193e-06 9.45072e-06 0 0 0 3 1 1 3 1 2 0.759526078070357 0.0620329144412103 0.903924259859857 0 2 0 1 72.8590979438648 0.772118604223904 0.0607737188400652 0 0 0.00155461400589384 4.54168698408642e-05 0.970968067647966 0 0 0.147356412111932 0.0038097300455969 0.974051268875232 0 0 0.411222336140249 0.00473472498650057 0.988234076293184
RIOK3 1.48015810041898e-06 5.46242e-07 4.83082e-06 0 0 0 1 1 2 0 0 2 1.96425723207947 0.146056070913874 0.748411229177267 0 0 0 0 0.612215827366208 0.0276824196082005 0.943216001523449 0 0 0.1343421672525 0.003909538365594 0.964142119827786 0 0 0.553021537253949 0.0141493355970185 0.969713974225576 1 0 51.2833628037876 0.372361774871905 0.491003918427864
RPL26 6.1357115053939e-07 1.11606e-10 2.88217e-07 0 0 0 0 0 0 0 0 0 0.957074747424039 0.076926183544921 0.891649905553482 0 0 0 0 0.850503857598725 0.0380470909148266 0.913648103141227 0 1 52.4861739000186 0.605275638045691 0.113319049797324 0 1 90.9463537746652 0.702407982523293 0.0483027779045543 0 0 0.948047902569907 0.0108485645639087 0.978770388417307
RPS16 5.02545640114475e-07 1.06229e-06 1.1545e-06 0 0 0 0 0 0 0 0 0 0.958381565833368 0.0770231305485049 0.890710591686198 0 0 0 0 0.852853882069777 0.0381482082722579 0.912878857345942 0 0 0.550658109937259 0.0158330708417779 0.924787861479891 0 1 88.5486722435099 0.696793178370762 0.052774778671654 0 0 0.913723700390463 0.0104598991944447 0.982343052303329
RTN1 1.21832776285102e-06 3.47217e-06 3.55483e-06 0 0 0 0 0 0 0 0 1 0.93070396626567 0.0749654920804564 0.900458772725832 0 0 0 0 0.673801889380253 0.030382535212627 0.938897361275767 0 0 0.206191552615121 0.00598793219071097 0.959940112240208 0 0 0.629038267980151 0.0160630206866819 0.967439471427883 1 0 55.6702389957482 0.391736507816599 0.477807376145981
SATB2 1.768700948271e-06 1.27036e-06 2.56098e-06 0 0 0 0 0 0 0 0 0 0.928171610261889 0.0747767706937802 0.900745396022779 0 0 0 0 0.607462319523293 0.027473386439546 0.943487366998308 4 8 2.80073995321687e+20 1 0 0 1 62.292114872154 0.617831927029576 0.176389421040125 0 0 0.785610449308841 0.00900652496084655 0.986345237032076
SCN1A 5.1484434415275e-06 1.11606e-10 2.37166e-05 0 0 0 1 0 0 4 1 4 0.23987332088404 0.0204595565717356 0.919508749348095 3 0 1 0 26.22436729222 0.549456379184007 0.192260599414731 2 0 0.149688477000113 0.00435419211462717 0.963319883720445 0 0 0.0885515355312551 0.00229288374368407 0.974218716353212 4 4 419998329138425 0.999999999999794 2.05724326463042e-13
SCN2A 4.6334697402519e-06 1.11606e-10 2.26321e-05 1 0 0 1 0 0 1 1 3 6.74772444290004 0.37010094446463 0.473205689788546 5 6 1 0 290951661157.778 0.999999999926093 3.69537178634971e-11 9 4 60956787443641536 0.999999999999999 7.18379604169219e-17 2 7 14777342566069382 0.999999999999997 2.66453525910038e-15 2 0 1222.22419569574 0.933947057305593 0.0231157704482032
SCN8A 4.3158115063523e-06 3.07018e-06 2.63087e-05 0 0 0 0 0 0 0 0 2 0.838648329819503 0.0680552961580911 0.903575325771177 0 0 1 0 0.575909036958269 0.0260835647266002 0.945187705288346 6 0 38883.5299777208 0.999120495966205 8.20220787088909e-05 3 1 235649.783791284 0.999836514560596 4.48474586158057e-05 2 0 1032.43968633162 0.922743161100198 0.0347726760024544
SCYL1 2.28241141788382e-06 8.20453e-06 6.02886e-06 0 0 0 1 0 1 1 1 1 0.625028932882033 0.0516150860519431 0.911864321020423 0 0 0 0 0.491202873334884 0.0223328061923979 0.948647994873343 0 0 0.0599255187818121 0.00174769832673995 0.967864107002057 0 0 0.436018633795069 0.0111892530707688 0.971840495669419 0 1 57.1524530701557 0.398015174646067 0.462954302606466
SDCBP2 7.2033398202874e-07 1.94304e-06 3.2588e-06 0 0 0 0 0 1 0 0 2 0.963034641995731 0.0773681561452201 0.886220150432955 0 0 0 0 0.764721279936136 0.0343414113032933 0.929545364288008 0 0 0.315216777363564 0.00912520133629144 0.951905417741287 0 0 0.710755688243049 0.0181119490511477 0.963479736617789 1 0 58.3285850840881 0.402905791998003 0.451628570101453
SELRC1 4.20452055924409e-07 6.88497e-07 1.27175e-06 0 0 0 1 0 0 2 0 0 0.706251678790394 0.0579339001423363 0.905023503418854 0 0 0 0 0.867027995956869 0.0387576445899812 0.90861356965266 0 0 0.572537193776493 0.0164518104114727 0.921269132643586 0 0 0.849681445694157 0.0215757650867427 0.946698527237786 1 0 65.8445144950661 0.432374858887716 0.425030329909076
SET 8.27016325804345e-07 1.46585e-06 1.10038e-06 0 0 0 0 0 0 0 0 0 0.950758110692742 0.0764572932824496 0.895245587008717 0 0 0 0 0.790325412605981 0.0354504573341734 0.926101362858568 0 3 305686.732860507 0.999888040632605 9.63539159445184e-06 0 0 0.787617759290746 0.0200313650124004 0.956761211893721 0 0 0.897656908368803 0.0102778641245584 0.983261403474799
SETBP1 2.63605097250608e-06 1.11606e-10 1.04146e-10 0 0 0 0 0 0 0 0 0 0.911739920325091 0.0735503414939698 0.901977079812337 0 1 0 0 12.6381129371205 0.370167698151358 0.448654477882439 0 1 12.2373106215663 0.263362597947377 0.36338911186718 0 3 683105.329371709 0.999943596641928 1.16186201889468e-05 0 0 0.846792772152623 0.00970113690587762 0.985131214057551
SETD1A 3.43425073986938e-06 2.09221e-05 9.7792e-06 3 1 0 3 0 1 1 1 1 3470.135662749 0.996701422235051 0.00329857776494946 0 0 0 0 0.341605212501342 0.0156376269893043 0.952655913330394 0 2 98.1878302334629 0.741509446135701 0.0491800383318553 0 0 0.276313697237451 0.00712003339882149 0.973484408669001 0 0 0.491572641635573 0.00565462971384285 0.988114143736837
SETD2 6.14869816234465e-06 7.39538e-07 5.31448e-06 0 0 0 0 0 0 0 1 0 0.558713012476119 0.0463927613017459 0.912749921892314 0 2 0 0 112.81008100972 0.83990093438431 0.0520058714112219 1 2 658.972298100388 0.950622771744876 0.00617296151254421 0 1 21.014068715128 0.352906708648981 0.339871418489457 0 0 0.518898656247865 0.00596708906483427 0.988051949923609
SETD5 4.02917196886633e-06 1.11606e-10 5.68346e-06 0 0 0 2 0 0 2 1 0 0.591776190937598 0.0490036291922579 0.91244200912467 0 1 0 0 7.73022513788031 0.264428558791292 0.522026365536147 2 14 3.00636131075884e+28 1 0 0 2 3399.72131203678 0.988793259628165 0.00219160600396438 0 0 0.581933873961285 0.00668711692256105 0.987869944071012
SF1 1.81527860538851e-06 7.44386e-06 4.08513e-06 0 0 0 1 0 0 0 0 0 1.30808603004742 0.102254291204339 0.85537939282978 0 0 0 0 0.576851435995089 0.0261251319526228 0.945123668781204 0 2 916.220719977767 0.963987206279161 0.00385562830493164 0 0 0.537993913434546 0.01377014071724 0.970069047002227 0 0 0.72523103790288 0.00832007259917097 0.987032596278815
SHANK3 3.26148701268046e-06 4.15985e-05 1.04146e-10 0 0 0 1 1 1 0 0 0 1.8298370705813 0.137434673562443 0.798251467506158 0 3 0 0 6966.60723732576 0.99692284858274 0.000481970319066644 0 3 58621.1596737667 0.999416450447581 5.9799842551766e-05 0 0 0.503252327881811 0.0128923819930134 0.970755613662637 0 0 0.814079466786588 0.00932985909717946 0.985878799208146
SIN3A 3.48534007635975e-06 1.11606e-10 1.07912e-05 0 0 0 1 0 0 1 0 0 0.886018019260576 0.071623967057627 0.90286937387457 0 0 0 0 0.329254161867037 0.0150807607568252 0.952869982232433 1 3 146265.734452805 0.999766040094858 1.89521201050979e-05 0 0 0.258093604282958 0.00665366308333298 0.973599823533151 0 0 0.465708527746252 0.00535870546322661 0.988159385715478
SLAMF1 6.2709029358739e-07 1.11606e-10 2.75801e-07 0 0 0 0 1 0 1 0 0 0.992251080542319 0.079528674080771 0.865686537986475 0 0 0 0 0.848047111099676 0.0379413587658939 0.914249220505583 0 0 0.593580162901784 0.0170461711692757 0.917439657364522 0 0 0.861961244847398 0.0218807603786412 0.943701529154669 1 0 68.414236646466 0.441794217526213 0.409586331400855
SLC12A2 3.02647034784138e-06 9.95502e-06 1.0357e-05 0 0 0 2 1 3 1 1 1 1.24194116640766 0.0975882766486976 0.860678273959511 0 0 0 0 0.370095887796819 0.0169197747084054 0.952110373241466 2 1 652.20776048923 0.950136180022026 0.00657379507644724 0 0 0.291252707725756 0.00750209293896478 0.973376290894232 0 0 0.489929719690692 0.0056358374603993 0.988117161211802
SLC1A2 1.17730435053298e-06 1.3022e-07 5.79447e-06 0 0 0 1 0 0 0 0 1 1.31937995590467 0.103046172809508 0.852683304482577 0 0 0 0 0.641459793602151 0.0289664343518368 0.941303643956975 1 0 3.11504616355652 0.0834163074188141 0.587078286275123 0 0 0.557663809948078 0.0142664159986408 0.96960851263414 1 0 49.7498327275133 0.365294480696651 0.495342779712955
SLC2A1 9.2030495875332e-07 1.7187e-06 5.53367e-06 0 0 0 0 0 1 0 0 0 0.974170388644827 0.0781928253225872 0.870067168318954 0 0 0 0 0.686574734994977 0.0309406580853918 0.937743779363148 0 2 1387.54813429098 0.975925663151743 0.00234927303251624 1 0 17.5780042232481 0.313279732076578 0.382876280857542 0 0 0.71324959791104 0.00818374274407536 0.987137368693566
SLC35E3 8.469687864113e-07 2.08717e-06 1.85225e-06 0 0 0 1 0 1 1 0 1 0.972084035351278 0.078038430528875 0.870565648387356 0 0 0 1 0.608312668883485 0.0275107867349973 0.943434237762859 0 0 0.373374535185416 0.0107906413770214 0.94673445314962 0 1 79.0009780242802 0.672162340908408 0.0984427980882137 0 0 0.863043384332744 0.00988546887035184 0.984661275346392
SLC6A1 1.49108834268866e-06 7.20225e-07 5.61583e-06 0 0 0 3 0 0 0 0 0 2.84340291503007 0.198453595573918 0.659129336916679 2 0 0 0 9.16020484873765 0.2987314294673 0.505158454514712 6 2 211893657192.999 0.999999999838465 1.40870685486997e-11 0 1 55.4037024491117 0.589806988437181 0.212071443433703 0 0 0.685176197267717 0.00786416495102354 0.987357569972526
SMARCA2 4.68603942318999e-06 3.64305e-06 1.79418e-05 0 0 0 3 0 0 2 0 2 1.18458731829503 0.0935029613778718 0.861823312216901 0 0 1 1 0.482160918938589 0.0219307244740653 0.948964530066396 9 0 3240146171.79084 0.999999989436179 7.72335062571017e-10 1 0 3.83309660820398 0.0904785401258523 0.510348751761549 0 0 0.301906818364208 0.00348047041421158 0.988326765412459
SMARCA4 4.70286086575143e-06 1.30232e-05 2.27931e-05 0 0 0 0 0 0 1 1 1 0.409267707976629 0.0344105709901422 0.917084658806536 1 0 0 0 0.587990976216602 0.0266162047669937 0.944595352998246 4 0 109.891248641852 0.762500509468436 0.0454016659852449 2 0 84.7921045364249 0.687557185283372 0.0734541202873 0 0 0.236876036345422 0.00273282525457346 0.988360477836623
SMPD2 1.10189238670082e-06 1.00409e-06 2.24303e-06 0 0 0 1 0 0 0 0 1 1.32571748311918 0.103489921411739 0.85031364823842 0 0 0 2 0.454027064852397 0.020677537363979 0.949888040277487 1 1 573.655113166998 0.94369261729886 0.0082225777128192 0 0 0.695535873808904 0.0177309844299975 0.964417696870168 0 0 0.832643012054142 0.00954057916270668 0.985481305479291
SNRPB2 6.05419997655125e-07 1.11606e-10 1.19109e-06 0 0 0 0 0 0 0 0 0 0.956439496111254 0.076879049739136 0.89207997147812 0 0 0 1 0.656196166711187 0.029612180083264 0.940310848276647 0 0 0.506481843807969 0.0145813920903852 0.931262781582369 0 1 86.4398823408545 0.691676815565776 0.0613692242254198 0 0 0.906128511816859 0.010373854849883 0.982813167692707
SNX11 1.13485830409717e-06 1.11606e-10 1.8188e-06 0 0 0 0 0 0 2 0 0 0.522199078215918 0.04349269212083 0.913986958820711 0 0 0 0 0.720173423090609 0.032405724589103 0.93460816713499 1 1 608.804057247099 0.946770448368066 0.00779324909685205 0 0 0.707932470120173 0.0180413038774119 0.963665882122957 0 0 0.848942262232819 0.00972552267862757 0.985086417654705
SON 4.43413363133607e-06 1.00746e-06 5.5005e-06 0 0 0 0 0 0 0 0 0 0.868251754065236 0.070288724838766 0.903207661468348 0 0 0 0 0.30280311811646 0.0138860524252311 0.953259203063477 0 3 8692.83979953231 0.996077912430176 0.000327737318041357 0 2 3150.30759085192 0.987916729127765 0.00288476751222186 0 0 0.572552672037796 0.00658002501583708 0.98790757972654
SORBS3 2.54441555430055e-06 4.56183e-06 2.75781e-06 0 0 0 1 0 2 0 0 1 1.36061368716281 0.105925482227039 0.82657700090694 0 0 0 0 0.503665865059715 0.0228864745831091 0.948196680007035 0 0 0.0902585146790834 0.00263001861810602 0.966380557025643 0 0 0.498346556943256 0.012768310009206 0.970837920369076 1 0 53.347231652998 0.381628371272248 0.486733479629576
SPAST 1.87124105137263e-06 4.53672e-06 3.09989e-06 0 0 0 0 0 0 0 0 2 0.908444255232597 0.0733039679343598 0.902111158983524 0 2 0 0 353.195994602367 0.942611408505387 0.0173542414109947 1 0 3.14567286769444 0.0841674161805487 0.584677157579134 0 0 0.562849472864326 0.0143971680910788 0.969478239709277 0 0 0.759564824327998 0.00871052934270779 0.986672334085315
SRCAP 6.83935755027585e-06 1.51723e-05 1.15959e-05 0 0 0 1 2 0 3 0 1 0.935814011349797 0.0753460789307423 0.899710256606083 0 0 0 0 0.151210531253262 0.00698280898880507 0.954777787960764 1 4 905019.877465538 0.999962180906981 3.78287586212346e-06 0 2 1331.60386393879 0.971877519705168 0.00922848151955354 0 0 0.362240561534049 0.00417311292567232 0.98828699427627
SRSF3 9.0344676892287e-07 1.11606e-10 9.329e-07 0 0 0 0 0 0 0 0 0 0.949803979123583 0.076386425726898 0.89565497534916 0 0 0 0 0.779614896197202 0.034986840131482 0.92757586673122 1 0 9.88777172089572 0.224130699746479 0.411378845017055 0 1 82.3383536898606 0.681214361875224 0.0881571078287452 0 0 0.90094718652612 0.0103151480844208 0.983099506138702
STX1B 8.90855315734615e-07 1.40458e-06 2.52289e-06 0 0 0 0 0 0 0 0 0 0.948032816406404 0.076254844830803 0.896405520999375 0 0 0 0 0.748856902574532 0.0336529633477758 0.931541555424368 0 0 0.318579680639696 0.00922165617349171 0.951560524243111 0 0 0.715484740970353 0.0182302610091549 0.963140493570318 0 1 74.571795309814 0.463141468636716 0.340851048983105
STXBP1 1.7507438084137e-06 7.61819e-07 7.70965e-06 0 0 0 0 0 0 0 0 1 0.916358478078877 0.0738953899969906 0.901716038543399 1 1 0 0 44.627833075273 0.67483669265654 0.102231190402145 6 5 77995743136005936 1 4.16333634234434e-17 1 1 1360.24174601286 0.972453287231848 0.00826680933691815 4 1 1589128286.09385 0.999999945604646 2.71977798615985e-08
SUV420H1 2.11687511277005e-06 1.11606e-10 2.31903e-06 0 0 0 0 0 0 0 0 0 0.921171259056819 0.0742546753963594 0.901413533373482 0 3 0 0 8898.66403182597 0.997589341818323 0.000319771500429548 0 2 1013.44271332843 0.967329128945907 0.00321714115456513 0 0 0.559238276690912 0.0143061185096084 0.969565932484848 0 0 0.778016077017204 0.00892023694209695 0.986447840743161
SYNGAP1 3.35259088153957e-06 1.27646e-05 1.01017e-05 1 0 0 2 0 0 1 0 0 15.1544044579438 0.568884673740837 0.345112667665303 1 7 0 0 12263634484.7887 0.999999998246566 6.0911387045337e-10 0 13 4.75336090091573e+23 1 0 0 3 326775.498519835 0.999882099285057 2.96087664455325e-05 0 0 0.4861647158215 0.00559276949309474 0.988125228594869
SYT1 1.19531081812762e-06 1.11606e-10 2.55503e-06 0 0 0 0 0 0 0 0 0 0.941671308504339 0.0757819347246265 0.898421828584656 1 0 0 0 2.52667271081558 0.105145951001721 0.636792810388407 2 0 138.352686186575 0.801668068251309 0.0336198848805489 0 0 0.669749903987263 0.0170848649925023 0.965770946335614 0 0 0.814788623695638 0.00933791058548126 0.985867764980341
TAAR2 5.74911160056285e-07 1.11606e-10 1.8522e-06 0 0 0 0 0 0 2 0 2 0.520392077233035 0.0433487154134255 0.914123824447232 0 0 0 0 0.822392981953633 0.0368358798259698 0.920527840031913 0 0 0.457149240647922 0.0131798467572232 0.937464083802115 0 0 0.795148533646957 0.0202190215433036 0.955829736221029 0 1 78.7214045789134 0.476629710348668 0.227018150314989
TAB2 1.9998340013333e-06 1.11606e-10 8.17942e-07 0 0 0 1 0 0 0 0 0 1.31087763953589 0.10245015694367 0.854750274620469 0 0 0 0 0.603225138907994 0.0272869827280181 0.943714035148892 0 3 130760.518712169 0.999738305045202 2.29315108377721e-05 0 0 0.625400625498591 0.0159716140369261 0.967580134151878 0 0 0.845656096947369 0.00968824094182936 0.985158222088354
TBL1XR1 1.558586943835e-06 6.69298e-07 2.51605e-06 0 0 0 0 0 0 0 0 0 0.933190555312227 0.0751507278298845 0.900094243653982 1 1 0 0 55.9167994330871 0.722250082425873 0.0747734087035067 2 4 6600443953.11902 0.999999994814239 3.29084106766255e-10 1 0 18.4257767233563 0.323501103075781 0.370156873224502 0 0 0.797900858697316 0.00914613799366836 0.986157799258125
TBR1 1.19826571088682e-06 1.43697e-05 5.99479e-06 0 0 0 0 0 0 0 0 0 0.932273736544601 0.0750824390463455 0.90022912135491 4 2 0 0 177307.541839658 0.999878736871652 3.48279130505694e-05 0 0 0.133904163360261 0.00389684153233882 0.964167131353777 1 1 1695.33194595937 0.977777024194486 0.00580385979196394 0 0 0.684738515689247 0.00785918090627558 0.987361127309366
TCF12 2.00793843868342e-06 5.68826e-07 6.50829e-06 0 0 0 0 0 0 1 0 1 0.6654207871963 0.0547679755692643 0.9103254676366 0 0 0 0 0.517442261419194 0.0234977617147019 0.947678530545903 1 2 11178.88018138 0.996947472202457 0.000281057444641586 0 0 0.449382868393352 0.0115282567381168 0.971663175733942 0 0 0.634023790533509 0.00728133399959318 0.987649365175633
TCF20 3.35334756910503e-06 3.52908e-06 2.32662e-06 0 0 0 1 0 0 1 0 0 0.894525572892812 0.0722620040463345 0.902637090773698 0 0 0 0 0.422228557810605 0.0192572412055359 0.950802825462831 0 5 281268519.504697 0.999999878307315 7.15401894988933e-09 0 3 510554.13456937 0.999924535524386 1.69391081410268e-05 0 0 0.71943015189712 0.00825407236287616 0.98708517224571
TCF4 2.64042247733194e-06 9.89643e-07 7.50015e-06 0 0 0 0 0 0 2 2 2 0.240360081044548 0.0205002227758674 0.919502474660752 0 1 0 0 10.3412419156637 0.324739642494896 0.487591911328136 4 9 4.3875917258302e+21 1 0 1 2 120808.43264767 0.999681153696803 6.09650377087914e-05 0 0 0.579552170956268 0.00665993057668111 0.987880937072858
TCF7L2 2.61030588473006e-06 3.22737e-06 5.97024e-06 0 0 0 1 0 0 2 0 0 0.66611402066298 0.0548219047090717 0.91028943700298 0 2 0 2 171.140455229435 0.888377096644125 0.0331028214376195 1 1 90.321073204841 0.725182732365932 0.0532309668258457 2 0 367.036057242738 0.904993392900775 0.0161885476167377 0 0 0.627186292959874 0.00720337560703895 0.987679650381876
TGFB2 8.9487242356677e-07 1.11606e-10 3.72766e-06 0 0 0 1 0 0 1 0 0 0.949417900718913 0.0763577468918314 0.895823366189343 0 0 0 0 0.724389481295499 0.0325892525131346 0.934140139720158 1 1 500.66352485625 0.93600888591484 0.00956230845161864 0 0 0.666741227156286 0.0170094211519707 0.965913413390926 0 0 0.782590515408383 0.00897221396887448 0.98639156025083
TIFA 4.54656133429093e-07 1.11606e-10 1.08183e-06 0 0 0 0 0 0 0 0 0 0.960035539473876 0.0771458022503977 0.889335062248658 0 0 0 0 0.864424096123972 0.0386457441015941 0.909482266400074 0 0 0.57862612962129 0.0166238668990738 0.920157687323364 0 0 0.852934404394053 0.021656577848516 0.945978839217326 1 0 66.3485130037969 0.434247250806232 0.421374052698737
TLK2 3.29172553582168e-06 1.11606e-10 4.07515e-06 0 0 1 1 1 0 0 0 0 2.59515127307397 0.184320667274037 0.713138716427343 1 1 0 0 34.5730946277188 0.616533696547631 0.150985228251154 2 0 21.8021677649755 0.389112544403091 0.268960482314285 0 2 4368.74255068413 0.991257270044988 0.00148959086614688 0 0 0.66113360408646 0.00759030870444731 0.987501960953601
TMEM26 8.54542426186615e-07 1.11606e-10 2.19949e-06 0 0 0 0 0 0 0 0 3 0.92618199824876 0.0746284427534065 0.900976954606685 0 0 0 0 0.762000331278675 0.0342234031571772 0.92992871300387 2 0 191.799664574847 0.848565987709896 0.0269917176144399 0 0 0.734631635927946 0.0187089888509973 0.961856654423373 0 0 0.847606448058641 0.00971036812753833 0.985111717144889
TMPRSS12 7.01552795683135e-07 1.11606e-10 1.44456e-06 0 0 0 2 0 0 0 0 2 1.92970974471569 0.143856772582343 0.77042498418616 0 0 0 0 0.806747001963499 0.0361604205366107 0.923375764016685 0 0 0.449353376918379 0.0129580004368087 0.938301805370874 0 1 83.4447568989858 0.68410595037189 0.0809842894522371 0 0 0.889161793140431 0.0101815882890335 0.983666000654357
TNPO2 2.37939873780327e-06 1.74524e-06 7.92874e-06 0 0 0 0 0 1 0 0 1 0.929642773458373 0.0748864170830048 0.900573514028895 0 0 0 0 0.457333990900953 0.02082500674888 0.949767555741314 1 0 0.85975500151253 0.0245027653646147 0.82912014116265 3 0 10794.2572406963 0.996443057430155 0.000535387582523217 0 0 0.576587684662802 0.00662608987485625 0.98789133339755
TNPO3 3.34901503805042e-06 9.70769e-07 5.38367e-06 0 0 0 2 2 0 2 1 2 1.1141001934118 0.0884312149916765 0.862744153000828 1 0 0 0 1.38280848086176 0.0604208409463255 0.7772223882622 1 2 5070.1444219289 0.993294313109936 0.00058144029848817 0 0 0.361725893345117 0.00930045997463596 0.972722184453767 0 0 0.61664644424793 0.00708318051147577 0.987727347870688
TNRC6B 4.78693821277367e-06 1.98544e-06 5.60994e-06 0 0 0 1 0 2 0 0 3 1.26264128869895 0.099053717974042 0.859786293939018 0 2 0 0 157.044218510368 0.879564533233408 0.0369870810887393 0 0 0.0105908926517953 0.000309323243673515 0.970399869329407 0 1 27.536599067002 0.41679047109896 0.28055816433096 0 0 0.556904105371115 0.00640133608011636 0.987953324683888
TRAF7 2.01435316937978e-06 7.81574e-07 3.4084e-06 0 0 0 1 0 0 0 0 0 1.30671206258372 0.10215785909443 0.855558143270111 0 0 0 0 0.560432279338327 0.0254004097183289 0.945953339338304 1 1 230.489767149594 0.870698957209914 0.0208701385531557 0 0 0.536496856648209 0.0137323492216837 0.970108280834323 0 0 0.741095022706068 0.00850052202664752 0.98687246286125
TRIM8 1.12417119186716e-06 1.3781e-05 1.23168e-06 0 0 0 0 0 0 0 0 0 0.938442468892098 0.0755417197153389 0.899223367517048 0 0 0 0 0.733657814788099 0.0329924648154904 0.933142507450314 0 0 0.341874244134424 0.00988927595202349 0.949554283719627 0 0 0.734149492898033 0.0186969396087593 0.961899750587994 0 1 78.4278062442789 0.475697693782595 0.24559841005889
TRIP12 5.3875900593284e-06 1.11606e-10 1.05276e-05 0 0 0 2 0 0 1 0 1 1.18427885609262 0.0934808896056348 0.861834113521439 1 2 0 0 406.659484875703 0.949777358604451 0.00861422126739033 2 3 824155.235014772 0.9999584703191 4.4950797307666e-06 0 2 1927.79824489656 0.980404301062495 0.00427972301889559 0 0 0.418688228939016 0.00482027130673596 0.988225960294286
TSPAN4 8.61020775136005e-07 5.1981e-06 1.46358e-06 0 0 0 1 0 0 1 0 1 0.941817938057975 0.0757928405161518 0.898389652725046 1 1 0 0 69.0873575272997 0.762630784665078 0.0640440058121921 0 0 0.397679092405345 0.0114849835571824 0.94442383409863 0 0 0.76564978035278 0.0194835422976394 0.959208494134533 0 0 0.879410261877545 0.0100710502944924 0.984065850058149
TTF1 2.11551894946467e-06 1.11606e-10 7.71802e-07 0 0 0 1 0 0 0 0 1 1.2961074015763 0.101412871799667 0.857249546611912 0 0 0 3 0.302426626097116 0.0138690265740873 0.953264590758439 0 0 0.179742471672179 0.00522384669404157 0.96150333935581 0 0 0.612010083102806 0.0156349902261573 0.968027352828763 0 1 75.3447424095644 0.465706359241842 0.313009250468828
UBQLN4 1.31334749834462e-06 1.46295e-06 4.60292e-06 0 0 0 2 0 0 0 0 1 1.91033738673263 0.142618560931819 0.779949062476093 0 0 0 0 0.640733420492537 0.0289345825617805 0.941349928400685 0 0 0.158432567019446 0.00460737145117187 0.962822991206643 0 0 0.580372774126887 0.014838746735087 0.969023588634235 0 1 65.3413678939364 0.430493228713398 0.42855414555243
USP7 4.32468919459763e-06 1.43235e-06 8.93755e-06 0 0 0 0 0 0 1 1 0 0.42430362278563 0.0356297235991847 0.916727617003691 0 0 0 0 0.284332048843479 0.0130500536861958 0.953536769814282 0 0 0.00813986383995947 0.000237754212473043 0.970538070740387 2 0 213.13387544308 0.846893553664902 0.023614171929744 0 0 0.484867614778159 0.00557793105986723 0.988126577708123
VAMP2 3.87624502611858e-07 7.09468e-07 9.86896e-07 0 0 0 0 0 1 0 0 0 0.991552192219966 0.0794771103256299 0.865894839499184 0 0 0 0 0.880732221698898 0.0393461435361051 0.904482305191816 2 0 350.204276680662 0.910964040959665 0.013625938060073 0 0 0.869884806082485 0.0220774581983604 0.941727161724628 0 0 0.928222731521035 0.0106241142276879 0.981163382770718
VEZF1 1.02099393973529e-06 3.10047e-07 1.04146e-10 0 0 0 0 0 0 0 0 0 0.947815077958889 0.0762386663040002 0.896461960652015 0 0 0 0 0.777846996914989 0.034910271690453 0.927839277605515 0 2 3615.29783705505 0.990621159051864 0.00125914716572689 0 0 0.806082210052653 0.020491345824742 0.954263492337064 0 0 0.937573075876552 0.0107299866822828 0.980147488755346
VPS37A 1.05502898236238e-06 8.22537e-07 1.55136e-06 0 0 0 0 0 0 0 0 1 0.937325683347597 0.0754586054905692 0.899449064419022 0 0 0 0 0.739344538925561 0.0332396953941399 0.932525961796047 0 0 0.338678382248689 0.00979773613722477 0.949913557241023 0 0 0.731216739560872 0.0186236407603325 0.962078676775456 0 1 77.5107816843477 0.472765139473266 0.28991244046895
